City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Panzhihua,CN,2022-10-09 12:11:23,26.5851,101.7128,58.75,94,100,2.82
294,Bonavista,CA,2022-10-09 12:11:24,48.6499,-53.1147,51.26,82,81,10.0
295,Nanakuli,US,2022-10-09 12:11:24,21.3906,-158.1547,78.75,73,100,4.61
296,Olafsvik,IS,2022-10-09 12:11:25,64.8945,-23.7142,39.24,66,96,23.09
297,Roma,US,2022-10-09 12:11:25,43.2128,-75.4557,44.82,90,0,1.01
298,Ambilobe,MG,2022-10-09 12:11:26,-13.2,49.05,88.66,33,14,6.73
299,Yudong,CN,2022-10-09 12:11:26,29.385,106.5194,65.5,82,100,1.41
300,Kenora,CA,2022-10-09 12:11:26,49.8167,-94.4337,39.78,81,88,5.01
301,Yulara,AU,2022-10-09 12:11:27,-25.2406,130.9889,67.89,21,1,10.58
302,Nacala,MZ,2022-10-09 12:11:27,-14.5428,40.6728,84.63,49,0,10.45
303,Vostok,RU,2022-10-09 12:11:27,46.4856,135.8833,38.89,70,100,4.43
304,Gizo,SB,2022-10-09 12:11:28,-8.103,156.8419,82.15,68,53,7.99
305,Luangwa,ZM,2022-10-09 12:11:28,-15.6167,30.4167,96.6,16,0,12.19
306,Poum,NC,2022-10-09 12:11:28,-20.2333,164.0167,76.69,78,18,18.99
307,Saldanha,ZA,2022-10-09 12:11:29,-33.0117,17.9442,66.4,71,86,22.46
308,Porbandar,IN,2022-10-09 12:11:29,21.6422,69.6093,86.07,65,62,12.06
309,Bilibino,RU,2022-10-09 12:11:29,68.0546,166.4372,14.77,96,100,7.96
310,Antalaha,MG,2022-10-09 12:11:30,-14.9003,50.2788,75.04,65,33,12.37
311,Esperance,AU,2022-10-09 12:11:30,-33.8667,121.9,59.29,82,100,8.88
312,Rocha,UY,2022-10-09 12:08:47,-34.4833,-54.3333,52.29,51,14,15.88
313,Sarangani,PH,2022-10-09 12:11:30,5.4033,125.4636,84.2,66,84,2.98
314,Yokadouma,CM,2022-10-09 12:11:31,3.5167,15.05,73.81,94,95,3.83
315,Vryburg,ZA,2022-10-09 12:11:31,-26.9566,24.7284,95.83,10,42,13.76
316,Alamos,MX,2022-10-09 12:11:32,27.0167,-108.9333,69.71,49,29,5.28
317,Erzin,TR,2022-10-09 12:11:32,36.9559,36.2,76.33,48,0,6.89
318,Port Blair,IN,2022-10-09 12:11:32,11.6667,92.75,81.45,78,68,9.98
319,Camacha,PT,2022-10-09 12:11:33,33.0833,-16.3333,71.02,64,20,14.97
320,Hamilton,US,2022-10-09 12:06:35,39.1834,-84.5333,40.05,92,0,0.0
321,Beaufort,MY,2022-10-09 12:11:33,5.3473,115.7455,74.91,97,99,3.0
322,Camacupa,AO,2022-10-09 12:12:34,-12.0167,17.4833,91.63,10,1,10.16
323,Tacuarembo,UY,2022-10-09 12:12:34,-31.7333,-55.9833,49.77,53,6,9.4
324,Northam,GB,2022-10-09 12:12:34,51.0333,-4.2167,62.62,70,95,18.21
325,Svetlyy,RU,2022-10-09 12:12:35,54.675,20.1347,57.25,63,9,13.85
326,Xining,CN,2022-10-09 12:12:35,36.6167,101.7667,44.15,31,95,3.78
327,Caarapo,BR,2022-10-09 12:09:25,-22.6342,-54.8222,73.67,61,32,2.19
328,San Bartolome,ES,2022-10-09 12:10:37,27.9248,-15.5733,68.47,69,40,21.85
329,Sisimiut,GL,2022-10-09 12:12:35,66.9395,-53.6735,26.49,75,99,10.78
330,Henties Bay,NA,2022-10-09 12:12:36,-22.116,14.2845,66.36,74,26,10.92
331,Saquarema,BR,2022-10-09 12:12:36,-22.92,-42.5103,78.84,74,100,1.74
332,San Quintin,MX,2022-10-09 12:12:37,30.4833,-115.95,67.19,92,20,5.75
333,Pochutla,MX,2022-10-09 12:12:37,15.7432,-96.4661,75.02,65,37,4.18
334,Santa Maria,BR,2022-10-09 12:12:37,-29.6842,-53.8069,50.18,69,100,6.98
335,Conner,PH,2022-10-09 12:12:38,17.7964,121.3275,74.12,95,30,3.33
336,Havre-Saint-Pierre,CA,2022-10-09 12:12:38,50.2334,-63.5986,42.8,87,100,10.36
337,Sioux Lookout,CA,2022-10-09 12:12:39,50.1001,-91.917,28.53,89,26,3.67
338,La Maddalena,IT,2022-10-09 12:12:39,41.2142,9.4083,75.36,73,100,11.34
339,Lazaro Cardenas,MX,2022-10-09 12:12:39,17.9583,-102.2,76.39,82,5,4.7
340,Nanov,RO,2022-10-09 12:12:39,44.0,25.3,74.08,36,50,5.97
341,Vila Franca Do Campo,PT,2022-10-09 12:12:40,37.7167,-25.4333,75.2,77,49,7.2
342,Mali Zvornik,RS,2022-10-09 12:12:40,44.3734,19.1065,66.78,53,100,5.95
343,Ondarroa,ES,2022-10-09 12:12:41,43.3167,-2.4167,82.53,50,0,2.08
344,Viedma,AR,2022-10-09 12:12:41,-40.8135,-62.9967,54.45,49,17,13.24
345,Hatillo,PR,2022-10-09 12:12:41,18.4863,-66.8254,80.2,91,1,5.01
346,Yumen,CN,2022-10-09 12:12:42,40.2833,97.2,45.91,16,35,8.84
347,Quepos,CR,2022-10-09 12:12:42,9.4236,-84.1652,74.73,97,100,9.06
348,Cochrane,CA,2022-10-09 12:07:57,51.1834,-114.4687,51.62,67,100,4.68
349,Kaseda,JP,2022-10-09 12:12:42,31.4167,130.3167,74.41,80,78,14.81
350,San Jeronimo,PE,2022-10-09 12:12:43,-11.9472,-75.2829,50.7,71,83,0.96
351,Diamantino,BR,2022-10-09 12:12:43,-14.4086,-56.4461,85.93,53,87,1.28
352,Penzance,GB,2022-10-09 12:12:43,50.1186,-5.5371,60.76,85,100,21.3
353,Roros,NO,2022-10-09 12:12:44,62.5747,11.3842,44.44,57,0,3.44
354,Solomenskoye,RU,2022-10-09 12:12:44,44.2167,44.3528,72.27,53,100,16.91
355,Harper,LR,2022-10-09 12:09:23,4.375,-7.7169,80.55,80,82,5.99
356,Kenai,US,2022-10-09 12:11:29,60.5544,-151.2583,46.49,98,100,8.05
357,Ixtapa,MX,2022-10-09 12:12:45,20.7,-105.2,78.22,94,40,4.61
358,Fortuna,US,2022-10-09 12:12:45,40.5982,-124.1573,52.93,85,25,2.28
359,Nanga Eboko,CM,2022-10-09 12:12:45,4.6833,12.3667,67.53,100,100,3.15
360,Ancud,CL,2022-10-09 12:12:46,-41.8697,-73.8203,43.75,75,41,3.69
361,Vila Velha,BR,2022-10-09 12:12:18,-20.3297,-40.2925,80.55,78,20,11.5
362,Catamarca,AR,2022-10-09 12:12:46,-28.4696,-65.7852,60.06,22,67,1.99
363,Jalu,LY,2022-10-09 12:12:46,29.0331,21.5482,80.47,32,14,7.54
364,Troitsko-Pechorsk,RU,2022-10-09 12:12:47,62.7084,56.1964,47.1,85,100,9.89
365,Tabou,CI,2022-10-09 12:12:47,4.423,-7.3528,80.13,82,89,6.33
366,Quatre Cocos,MU,2022-10-09 12:12:47,-20.2078,57.7625,77.11,60,34,13.78
367,Tiksi,RU,2022-10-09 12:13:48,71.6872,128.8694,12.22,95,87,8.1
368,Yamada,JP,2022-10-09 12:13:48,39.4667,141.95,60.62,87,100,8.28
369,Burnie,AU,2022-10-09 12:13:49,-41.0667,145.9167,46.94,66,12,10.18
370,Santa Marinella,IT,2022-10-09 12:13:49,42.0345,11.8536,76.28,81,95,9.28
371,Havoysund,NO,2022-10-09 12:13:49,70.9963,24.6622,44.83,89,100,32.41
372,Auki,SB,2022-10-09 12:13:49,-8.7676,160.7034,76.86,86,16,3.2
373,Revelstoke,CA,2022-10-09 12:13:50,50.9832,-118.2023,41.02,93,75,0.0
374,Zhigansk,RU,2022-10-09 12:13:50,66.7697,123.3711,25.88,98,100,2.51
375,Portree,GB,2022-10-09 12:13:50,57.4129,-6.1942,53.53,95,100,27.11
376,Vallenar,CL,2022-10-09 12:11:15,-28.5708,-70.7581,63.18,52,51,1.95
377,Shakawe,BW,2022-10-09 12:13:51,-18.3667,21.85,97.7,7,0,12.82
378,Milyutinskaya,RU,2022-10-09 12:13:51,48.6279,41.6679,67.19,41,92,16.98
379,Vyshhorod,UA,2022-10-09 12:13:51,50.5848,30.4898,62.83,79,100,11.34
380,Xiaolingwei,CN,2022-10-09 12:13:52,32.0333,118.85,56.7,41,56,12.41
381,Axim,GH,2022-10-09 12:13:52,4.8699,-2.2405,81.82,75,75,6.82
382,Nesterov,RU,2022-10-09 12:13:52,54.6306,22.5714,57.79,51,20,13.22
383,Arlit,NE,2022-10-09 12:13:53,18.7369,7.3853,95.99,11,0,4.88
384,Cabedelo,BR,2022-10-09 12:13:53,-6.9811,-34.8339,84.87,76,92,15.3
385,Garowe,SO,2022-10-09 12:13:53,8.4054,48.4845,90.36,33,40,18.86
386,Brae,GB,2022-10-09 12:13:54,60.3964,-1.353,52.63,81,100,32.06
387,Prado,BR,2022-10-09 12:13:54,-17.3411,-39.2208,78.19,68,83,7.61
388,Kalemie,CD,2022-10-09 12:13:54,-5.9475,29.1947,83.95,35,90,6.69
389,Santa Rosa,PH,2022-10-09 12:13:55,14.3122,121.1114,85.1,82,8,7.85
390,Tamboril,DO,2022-10-09 12:13:55,19.4854,-70.611,76.42,100,40,0.0
391,Aklavik,CA,2022-10-09 12:13:55,68.2191,-135.0107,31.48,96,93,0.43
392,Rivadavia,AR,2022-10-09 12:13:56,-33.1905,-68.4608,50.74,18,0,1.23
393,Hambantota,LK,2022-10-09 12:13:56,6.1241,81.1185,83.26,71,75,18.21
394,Varzea Alegre,BR,2022-10-09 12:13:56,-5.35,-40.3833,88.12,34,4,11.14
395,Arroio Dos Ratos,BR,2022-10-09 12:13:56,-30.0772,-51.7292,52.59,72,100,4.76
396,Paamiut,GL,2022-10-09 12:13:57,61.994,-49.6678,34.16,55,100,11.68
397,Leshukonskoye,RU,2022-10-09 12:13:57,64.8989,45.7622,48.09,76,78,10.02
398,Lavrentiya,RU,2022-10-09 12:13:57,65.5833,-171.0,28.45,61,38,7.9
399,Tombouctou,ML,2022-10-09 12:13:58,20.0,-3.0,101.95,10,4,6.46
400,Shumskiy,RU,2022-10-09 12:13:58,54.8318,99.1328,38.7,82,38,3.71
401,Acaponeta,MX,2022-10-09 12:13:58,22.4964,-105.3594,73.76,70,0,3.62
402,Vanimo,PG,2022-10-09 12:13:58,-2.6741,141.3028,79.2,87,74,5.68
403,Tupelo,US,2022-10-09 12:13:59,34.2576,-88.7034,44.89,75,0,0.0
404,Salinopolis,BR,2022-10-09 12:13:59,-0.6136,-47.3561,84.27,72,10,12.59
405,Sibolga,ID,2022-10-09 12:14:00,1.7427,98.7792,78.19,82,97,2.35
406,Norman Wells,CA,2022-10-09 12:14:00,65.282,-126.8329,42.35,79,73,3.31
407,Sevierville,US,2022-10-09 12:12:49,35.8681,-83.5618,42.42,92,75,0.0
408,Saint-Joseph,RE,2022-10-09 12:14:01,-21.3667,55.6167,75.58,66,17,11.14
409,Martapura,ID,2022-10-09 12:14:01,-3.4167,114.85,77.09,100,40,2.3
410,Segezha,RU,2022-10-09 12:09:41,63.7415,34.3222,46.18,72,83,13.76
411,Chute-Aux-Outardes,CA,2022-10-09 12:14:01,49.1168,-68.399,42.78,87,100,12.66
412,Svetlaya,RU,2022-10-09 12:14:02,46.5389,138.3297,47.61,81,100,7.99
413,Wenling,CN,2022-10-09 12:14:03,28.3669,121.36,65.28,73,98,11.14
414,Nome,US,2022-10-09 12:15:03,64.5011,-165.4064,32.07,74,100,10.36
415,Kars,TR,2022-10-09 12:15:04,40.602,43.095,61.25,51,75,12.66
416,Ajaccio,FR,2022-10-09 12:11:49,42.0,8.9167,69.78,60,75,3.44
417,Saint-Pierre,RE,2022-10-09 12:15:04,-21.3393,55.4781,76.91,65,0,26.46
418,Cotonou,BJ,2022-10-09 12:15:05,6.3654,2.4183,82.27,72,98,4.52
419,Zapolyarnyy,RU,2022-10-09 12:15:05,69.4154,30.8136,43.88,80,99,18.72
420,Nabire,ID,2022-10-09 12:15:06,-3.3667,135.4833,77.45,91,99,2.21
421,Shenjiamen,CN,2022-10-09 12:15:06,29.9576,122.298,65.84,78,89,21.88
422,Husavik,IS,2022-10-09 12:15:07,66.0449,-17.3389,35.92,99,100,40.02
423,Yar,RU,2022-10-09 12:15:07,58.249,52.1026,53.29,69,100,14.41
424,Ordu,TR,2022-10-09 12:15:08,40.9086,37.6845,57.7,78,91,4.72
425,Kijang,KR,2022-10-09 12:15:08,35.2442,129.2139,62.13,87,100,3.65
426,Yaan,NG,2022-10-09 12:15:08,7.3833,8.5667,74.12,89,100,4.38
427,Mao,ES,2022-10-09 12:15:09,39.8885,4.2658,72.16,73,40,9.22
428,Rangoon,MM,2022-10-09 12:15:09,16.8053,96.1561,80.56,94,40,3.44
429,Sambava,MG,2022-10-09 12:15:09,-14.2667,50.1667,75.99,65,22,14.81
430,Mareeba,AU,2022-10-09 12:15:10,-17.0,145.4333,72.45,84,57,3.04
431,Mindelo,CV,2022-10-09 12:15:10,16.8901,-24.9804,83.75,58,20,18.41
432,Los Llanos De Aridane,ES,2022-10-09 12:15:11,28.6585,-17.9182,73.15,74,75,14.97
433,Wilmington,US,2022-10-09 12:15:02,34.2257,-77.9447,55.31,80,0,5.75
434,Tura,IN,2022-10-09 12:15:12,25.5198,90.2201,73.6,93,41,0.74
435,Qaqortoq,GL,2022-10-09 12:15:12,60.7167,-46.0333,32.88,51,100,6.67
436,Naliya,IN,2022-10-09 12:15:13,23.2667,68.8333,96.42,23,85,8.66
437,Pittsfield,US,2022-10-09 12:12:55,42.4501,-73.2454,38.84,87,20,0.0
438,Taoudenni,ML,2022-10-09 12:15:13,22.6783,-3.9836,104.7,12,61,4.27
439,Batagay-Alyta,RU,2022-10-09 12:12:18,67.8006,130.4114,18.63,84,100,4.32
440,La Ronge,CA,2022-10-09 12:15:14,55.1001,-105.2842,43.05,87,94,3.44
441,Hay River,CA,2022-10-09 12:15:14,60.8156,-115.7999,37.36,93,75,5.75
442,Tiznit,MA,2022-10-09 12:15:15,29.5833,-9.5,82.69,34,72,4.05
443,Grindavik,IS,2022-10-09 12:15:15,63.8424,-22.4338,39.67,75,75,36.82
444,Khudumelapye,BW,2022-10-09 12:15:15,-23.8833,24.75,94.87,10,0,11.07
445,Zaysan,KZ,2022-10-09 12:15:16,47.4667,84.8667,59.85,20,23,0.78
446,Kutum,SD,2022-10-09 12:15:16,14.2,24.6667,85.23,18,100,12.12
447,Umm Lajj,SA,2022-10-09 12:15:16,25.0213,37.2685,86.05,64,0,18.5
448,Pocatello,US,2022-10-09 12:15:17,42.8713,-112.4455,48.47,59,0,0.0
449,Tessalit,ML,2022-10-09 12:15:17,20.1986,1.0114,100.74,11,0,13.2
450,Brenham,US,2022-10-09 12:15:17,30.1669,-96.3977,65.03,70,0,0.0
451,Talara,PE,2022-10-09 12:15:18,-4.5772,-81.2719,63.36,82,0,18.41
452,Luena,AO,2022-10-09 12:15:18,-11.7833,19.9167,91.92,10,0,11.03
453,Gunjur,GM,2022-10-09 12:15:19,13.2019,-16.7339,80.67,83,75,8.05
454,Valdivia,CL,2022-10-09 12:15:19,-39.8142,-73.2459,42.89,85,21,3.13
455,Atbasar,KZ,2022-10-09 12:15:20,51.8,68.3333,49.19,51,100,13.65
456,Kuzedeyevo,RU,2022-10-09 12:15:20,53.3308,87.2019,53.02,58,15,2.33
457,Thunder Bay,CA,2022-10-09 12:12:04,48.4001,-89.3168,32.95,88,3,5.01
458,Ketchikan,US,2022-10-09 12:12:07,55.3422,-131.6461,52.27,100,100,8.05
459,Taksimo,RU,2022-10-09 12:16:21,56.3444,114.8794,32.38,69,100,1.95
460,Gazojak,TM,2022-10-09 12:16:22,41.1875,61.4036,71.35,17,0,16.51
461,Balkhash,KZ,2022-10-09 12:16:22,46.844,74.9804,57.15,39,3,13.04
462,Verkhnyaya Inta,RU,2022-10-09 12:16:22,65.9811,60.3094,45.12,91,100,19.24
463,Beira,MZ,2022-10-09 12:16:23,-19.8436,34.8389,84.29,61,20,11.5
464,Malko Tarnovo,BG,2022-10-09 12:16:23,41.9833,27.5333,71.13,33,51,5.77
465,Nouakchott,MR,2022-10-09 12:16:23,18.0858,-15.9785,87.73,54,100,4.5
466,Port Jervis,US,2022-10-09 12:16:24,41.3751,-74.6927,43.09,92,2,3.74
467,Sigli,ID,2022-10-09 12:16:24,5.3848,95.9609,79.93,78,99,2.89
468,Mombetsu,JP,2022-10-09 12:16:24,44.3525,143.3525,48.81,85,100,8.1
469,Char Bhadrasan,BD,2022-10-09 12:16:25,23.3167,90.2167,84.04,71,79,2.84
470,Pangody,RU,2022-10-09 12:16:25,65.85,74.4859,41.79,80,100,11.7
471,Rumphi,MW,2022-10-09 12:16:26,-11.0186,33.8575,85.68,22,3,10.96
472,Georgetown,MY,2022-10-09 12:15:26,5.4112,100.3354,82.89,80,40,0.0
473,Benghazi,LY,2022-10-09 12:13:38,32.1167,20.0667,75.43,51,3,10.11
474,Manokwari,ID,2022-10-09 12:16:26,-0.8667,134.0833,79.81,79,98,0.38
475,Maba,CN,2022-10-09 12:16:27,24.6841,113.5984,65.34,66,71,6.62
476,Salinas,US,2022-10-09 12:16:27,36.6777,-121.6555,57.42,91,100,4.61
477,Murray Bridge,AU,2022-10-09 12:16:27,-35.1167,139.2667,50.13,84,52,2.44
478,Loanda,AO,2022-10-09 12:16:27,-8.8368,13.2343,78.21,75,74,11.36
479,Conde,BR,2022-10-09 12:16:28,-7.2597,-34.9075,83.66,65,75,14.97
480,Terney,RU,2022-10-09 12:16:28,45.0503,136.6092,49.41,70,100,1.05
481,Thinadhoo,MV,2022-10-09 12:14:41,0.5333,72.9333,81.07,78,93,14.12
482,Honningsvag,NO,2022-10-09 12:16:29,70.9821,25.9704,44.35,81,100,23.02
483,Igrim,RU,2022-10-09 12:16:29,63.1906,64.4162,47.64,77,100,11.54
484,Jiuquan,CN,2022-10-09 12:16:29,39.7432,98.5174,45.91,14,8,5.14
485,Kandrian,PG,2022-10-09 12:16:30,-6.2167,149.55,77.5,89,54,4.43
486,Asau,RO,2022-10-09 12:16:30,46.4333,26.4,67.28,62,91,7.16
487,Agua Buena,PA,2022-10-09 12:16:31,7.8167,-80.4,74.77,99,100,3.78
488,Makakilo City,US,2022-10-09 12:16:31,21.3469,-158.0858,77.32,77,100,4.61
489,Sheltozero,RU,2022-10-09 12:16:31,61.3667,35.3667,51.94,66,55,10.38
490,Tari,NG,2022-10-09 12:16:32,12.4086,4.4914,94.06,37,60,2.26
491,Kamaishi,JP,2022-10-09 12:16:32,39.2667,141.8833,61.48,87,100,10.0
492,Montrose,US,2022-10-09 12:15:05,38.4166,-108.2673,36.54,72,31,3.98
493,Aswan,EG,2022-10-09 12:16:32,24.0934,32.907,96.58,15,0,14.83
494,Bemidji,US,2022-10-09 12:15:48,47.4736,-94.8803,44.56,99,100,11.5
495,Bardiyah,LY,2022-10-09 12:16:33,31.7561,25.0865,74.3,56,86,13.94
496,Ellisras,ZA,2022-10-09 12:16:34,-23.6649,27.7443,98.01,9,0,8.88
497,Murgab,TM,2022-10-09 12:16:34,37.4966,61.9714,78.67,11,0,13.8
498,Keti Bandar,PK,2022-10-09 12:16:34,24.1447,67.4497,92.16,35,0,13.82
499,Bonfim,BR,2022-10-09 12:16:35,3.0833,-59.95,84.15,55,18,5.88
500,Coolum Beach,AU,2022-10-09 12:16:35,-26.5333,153.1,70.11,91,99,9.8
501,Shimoda,JP,2022-10-09 12:16:35,34.6667,138.95,65.5,85,100,19.1
502,Zhaozhou,CN,2022-10-09 12:16:36,45.6833,125.3167,39.69,93,100,18.54
503,Lasa,IT,2022-10-09 12:16:37,46.6166,10.7002,56.28,97,100,4.43
504,Aksarka,RU,2022-10-09 12:17:37,66.5606,67.7975,41.68,90,100,13.44
505,Darhan,MN,2022-10-09 12:17:38,49.4867,105.9228,37.44,37,31,4.83
506,Vardo,NO,2022-10-09 12:17:38,70.3705,31.1107,46.38,71,100,18.41
507,Buala,SB,2022-10-09 12:17:38,-8.145,159.5921,80.02,77,40,4.25
508,Fort Nelson,CA,2022-10-09 12:17:38,58.8053,-122.7002,44.19,65,40,5.75
509,Belmonte,BR,2022-10-09 12:17:39,-15.8631,-38.8828,77.47,75,100,5.17
510,Jennings,US,2022-10-09 12:17:39,38.7192,-90.2604,44.38,78,0,0.0
511,Cornelius,US,2022-10-09 12:14:13,35.4868,-80.8601,48.67,82,75,3.44
512,Palmer,US,2022-10-09 12:17:39,42.1584,-72.3287,42.51,91,40,0.0
513,Kalawit,PH,2022-10-09 12:17:40,8.0667,122.5167,80.33,84,100,2.77
514,Wegrow,PL,2022-10-09 12:17:40,52.3995,22.0163,53.91,56,97,9.82
515,Manta,EC,2022-10-09 12:17:41,-0.95,-80.7333,69.58,94,75,3.44
516,Kavaratti,IN,2022-10-09 12:17:41,10.5669,72.642,82.22,74,91,9.89
517,Mangochi,MW,2022-10-09 12:17:42,-14.4782,35.2645,93.52,24,3,4.52
518,Praia,CV,2022-10-09 12:16:31,14.9215,-23.5087,84.74,58,20,17.27
519,Kashi,CN,2022-10-09 12:17:42,39.4547,75.9797,67.21,20,3,2.24
520,Deogarh,IN,2022-10-09 12:17:42,21.5333,84.7333,78.53,90,92,6.02
521,Blackfoot,US,2022-10-09 12:17:43,43.1905,-112.345,38.98,42,99,3.38
522,Hobyo,SO,2022-10-09 12:17:43,5.3505,48.5268,81.28,70,26,23.11
523,Shaoguan,CN,2022-10-09 12:17:44,24.8,113.5833,64.8,67,73,6.4
524,Marzuq,YE,2022-10-09 12:17:44,14.4,46.4667,87.76,15,12,8.14
525,West Fargo,US,2022-10-09 12:17:44,46.875,-96.9004,45.01,77,20,5.75
526,Agadir,MA,2022-10-09 12:17:45,30.4202,-9.5982,82.85,64,29,6.02
527,Marawi,PH,2022-10-09 12:17:45,7.9986,124.2928,70.66,96,100,1.07
528,Mahajanga,MG,2022-10-09 12:17:45,-15.7167,46.3167,95.02,26,20,9.22
529,Ledyard,US,2022-10-09 12:16:07,41.4398,-72.0142,52.09,79,0,8.05
530,Mozhaysk,RU,2022-10-09 12:17:46,55.5019,36.0272,48.72,85,100,9.73
531,Evensk,RU,2022-10-09 12:17:46,61.95,159.2333,22.96,84,37,8.1
532,Sao Joao Da Boa Vista,BR,2022-10-09 12:17:47,-21.9692,-46.7981,78.78,51,99,2.06
533,Coihaique,CL,2022-10-09 12:14:35,-45.5752,-72.0662,46.35,53,75,4.61
534,Padang,ID,2022-10-09 12:17:47,-0.9492,100.3543,80.65,79,95,1.59
535,Noyon,FR,2022-10-09 12:17:47,49.5833,3.0,61.45,41,19,10.45
536,Port-Cartier,CA,2022-10-09 12:17:47,50.0334,-66.8654,39.74,72,100,6.6
537,Stornoway,GB,2022-10-09 12:17:48,58.2093,-6.3865,49.96,93,75,20.71
538,Christchurch,NZ,2022-10-09 12:15:04,-43.5333,172.6333,48.94,67,2,1.14
539,Ojinaga,MX,2022-10-09 12:17:48,29.5667,-104.4167,58.15,100,40,0.0
540,Puerto Narino,CO,2022-10-09 12:17:48,-3.7703,-70.3831,74.35,90,93,2.08
541,Springdale,US,2022-10-09 12:13:58,36.1867,-94.1288,52.83,86,100,0.0
542,Zharkent,KZ,2022-10-09 12:17:49,44.1628,80.0,67.96,23,16,10.76
543,Zyryanka,RU,2022-10-09 12:17:49,65.75,150.85,9.16,91,59,8.75
544,Arman,RU,2022-10-09 12:17:49,59.7,150.1667,25.11,87,30,3.94
545,Nara,JP,2022-10-09 12:13:49,34.6851,135.8049,60.49,93,100,12.88
546,Ajdabiya,LY,2022-10-09 12:17:50,30.7554,20.2263,78.66,38,0,11.68
547,Isangel,VU,2022-10-09 12:17:50,-19.55,169.2667,75.58,82,43,19.13
548,College Place,US,2022-10-09 12:17:51,46.0493,-118.3883,60.39,61,0,6.91
549,Pandhurna,IN,2022-10-09 12:18:51,21.6,78.5167,78.51,86,94,4.47
550,Say,NE,2022-10-09 12:18:51,13.1007,2.3689,97.36,31,62,3.65
551,Kruisfontein,ZA,2022-10-09 12:18:51,-34.0033,24.7314,71.89,48,84,14.29
552,Kirakira,SB,2022-10-09 12:18:52,-10.4544,161.9205,78.35,84,19,6.78
553,Hopatcong,US,2022-10-09 12:18:52,40.9329,-74.6593,41.95,85,0,0.0
554,Kindu,CD,2022-10-09 12:16:09,-2.95,25.95,90.84,39,23,1.99
555,Yarmouth,US,2022-10-09 12:18:53,41.7057,-70.2286,52.02,80,0,15.99
556,Wencheng,CN,2022-10-09 12:18:53,33.0559,113.7978,53.73,33,25,11.5
557,Gat,IL,2022-10-09 12:18:53,31.61,34.7642,81.39,8,40,13.44
558,Siniscola,IT,2022-10-09 12:18:54,40.5719,9.6922,74.75,63,100,5.44
559,Terrace,CA,2022-10-09 12:15:32,54.5163,-128.6035,48.11,100,100,4.61
560,Gusau,NG,2022-10-09 12:18:54,12.1628,6.6614,92.3,33,18,2.91
561,Krasnoselkup,RU,2022-10-09 12:18:55,65.7,82.4667,39.65,94,99,7.76
562,Alyangula,AU,2022-10-09 12:18:55,-13.8483,136.4192,79.97,78,38,9.62
